2024-11-19T16:14:22.598+0800	ERROR	mysql/mysql.go:24	connect DB failed 	{"error": "Error 1045 (28000): Access denied for user 'root'@'localhost' (using password: YES)"}
2024-11-19T16:55:43.816+0800	INFO	logger/logger.go:90	/static/chrome-extension://ajgjlcipleaoaejbgmjccloffcnnhoih/adapter.js	{"status": 404, "method": "GET", "path": "/static/chrome-extension://ajgjlcipleaoaejbgmjccloffcnnhoih/adapter.js", "query": "", "ip": "127.0.0.1", "user-agent": "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.0.0 Safari/537.36", "errors": "", "cost": 0}
2024-11-19T16:55:54.134+0800	INFO	logger/logger.go:90	/api/v1/getsignqr	{"status": 200, "method": "GET", "path": "/api/v1/getsignqr", "query": "", "ip": "127.0.0.1", "user-agent": "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.0.0 Safari/537.36", "errors": "", "cost": 0.0514559}
2024-11-19T16:55:54.139+0800	INFO	logger/logger.go:90	/static/undefined	{"status": 404, "method": "GET", "path": "/static/undefined", "query": "", "ip": "127.0.0.1", "user-agent": "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.0.0 Safari/537.36", "errors": "", "cost": 0}
2024-11-19T16:56:03.589+0800	INFO	logger/logger.go:90	/api/v1/getsignqr	{"status": 200, "method": "GET", "path": "/api/v1/getsignqr", "query": "", "ip": "127.0.0.1", "user-agent": "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.0.0 Safari/537.36", "errors": "", "cost": 0.1085253}
2024-11-19T16:56:03.606+0800	INFO	logger/logger.go:90	/static/undefined	{"status": 404, "method": "GET", "path": "/static/undefined", "query": "", "ip": "127.0.0.1", "user-agent": "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.0.0 Safari/537.36", "errors": "", "cost": 0}
2024-11-19T17:00:15.553+0800	INFO	logger/logger.go:90	/api/v1/getsignqr	{"status": 200, "method": "GET", "path": "/api/v1/getsignqr", "query": "", "ip": "127.0.0.1", "user-agent": "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.0.0 Safari/537.36", "errors": "", "cost": 0.0979013}
2024-11-19T17:00:16.896+0800	INFO	logger/logger.go:90	/api/v1/chrome-extension://ajgjlcipleaoaejbgmjccloffcnnhoih/adapter.js	{"status": 404, "method": "GET", "path": "/api/v1/chrome-extension://ajgjlcipleaoaejbgmjccloffcnnhoih/adapter.js", "query": "", "ip": "127.0.0.1", "user-agent": "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.0.0 Safari/537.36", "errors": "", "cost": 0}
2024-11-19T17:01:26.832+0800	INFO	logger/logger.go:90	/static/	{"status": 304, "method": "GET", "path": "/static/", "query": "", "ip": "127.0.0.1", "user-agent": "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.0.0 Safari/537.36", "errors": "", "cost": 0.000524}
2024-11-19T17:01:27.083+0800	INFO	logger/logger.go:90	/api/v1/getsignqr	{"status": 200, "method": "GET", "path": "/api/v1/getsignqr", "query": "", "ip": "127.0.0.1", "user-agent": "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.0.0 Safari/537.36", "errors": "", "cost": 0.0832058}
2024-11-19T17:01:28.188+0800	INFO	logger/logger.go:90	/static/undefined	{"status": 404, "method": "GET", "path": "/static/undefined", "query": "", "ip": "127.0.0.1", "user-agent": "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.0.0 Safari/537.36", "errors": "", "cost": 0}
2024-11-19T17:01:28.210+0800	INFO	logger/logger.go:90	/static/chrome-extension://ajgjlcipleaoaejbgmjccloffcnnhoih/adapter.js	{"status": 404, "method": "GET", "path": "/static/chrome-extension://ajgjlcipleaoaejbgmjccloffcnnhoih/adapter.js", "query": "", "ip": "127.0.0.1", "user-agent": "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.0.0 Safari/537.36", "errors": "", "cost": 0}
2024-11-19T17:03:33.389+0800	INFO	logger/logger.go:90	/static/chrome-extension://ajgjlcipleaoaejbgmjccloffcnnhoih/adapter.js	{"status": 404, "method": "GET", "path": "/static/chrome-extension://ajgjlcipleaoaejbgmjccloffcnnhoih/adapter.js", "query": "", "ip": "127.0.0.1", "user-agent": "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.0.0 Safari/537.36", "errors": "", "cost": 0}
2024-11-19T17:03:41.955+0800	INFO	logger/logger.go:90	/api/v1/getsignqr	{"status": 200, "method": "GET", "path": "/api/v1/getsignqr", "query": "", "ip": "127.0.0.1", "user-agent": "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.0.0 Safari/537.36", "errors": "", "cost": 0.0839313}
2024-11-19T17:03:41.961+0800	INFO	logger/logger.go:90	/static/undefined	{"status": 404, "method": "GET", "path": "/static/undefined", "query": "", "ip": "127.0.0.1", "user-agent": "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.0.0 Safari/537.36", "errors": "", "cost": 0}
2024-11-19T17:03:52.136+0800	INFO	logger/logger.go:90	/api/v1/getsignqr	{"status": 200, "method": "GET", "path": "/api/v1/getsignqr", "query": "", "ip": "127.0.0.1", "user-agent": "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.0.0 Safari/537.36", "errors": "", "cost": 0.26588}
2024-11-19T17:03:52.141+0800	INFO	logger/logger.go:90	/static/undefined	{"status": 404, "method": "GET", "path": "/static/undefined", "query": "", "ip": "127.0.0.1", "user-agent": "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.0.0 Safari/537.36", "errors": "", "cost": 0}
2024-11-19T17:04:01.923+0800	INFO	logger/logger.go:90	/api/v1/getsignqr	{"status": 200, "method": "GET", "path": "/api/v1/getsignqr", "query": "", "ip": "127.0.0.1", "user-agent": "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.0.0 Safari/537.36", "errors": "", "cost": 0.0511611}
2024-11-19T17:04:01.927+0800	INFO	logger/logger.go:90	/static/undefined	{"status": 404, "method": "GET", "path": "/static/undefined", "query": "", "ip": "127.0.0.1", "user-agent": "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.0.0 Safari/537.36", "errors": "", "cost": 0}
2024-11-19T17:09:24.087+0800	INFO	logger/logger.go:90	/api/v1/getsignqr	{"status": 200, "method": "GET", "path": "/api/v1/getsignqr", "query": "", "ip": "127.0.0.1", "user-agent": "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.0.0 Safari/537.36", "errors": "", "cost": 0.0823381}
2024-11-19T17:09:24.847+0800	INFO	logger/logger.go:90	/api/v1/chrome-extension://ajgjlcipleaoaejbgmjccloffcnnhoih/adapter.js	{"status": 404, "method": "GET", "path": "/api/v1/chrome-extension://ajgjlcipleaoaejbgmjccloffcnnhoih/adapter.js", "query": "", "ip": "127.0.0.1", "user-agent": "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.0.0 Safari/537.36", "errors": "", "cost": 0}
2024-11-19T17:09:30.549+0800	INFO	logger/logger.go:90	/static/static/qrcodes/7fzNaWkmvzW_h3uOo-L3VWdnrejhH5-6fCCwFMXoopk=.png	{"status": 404, "method": "GET", "path": "/static/static/qrcodes/7fzNaWkmvzW_h3uOo-L3VWdnrejhH5-6fCCwFMXoopk=.png", "query": "", "ip": "127.0.0.1", "user-agent": "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.0.0 Safari/537.36", "errors": "", "cost": 0}
2024-11-19T17:09:30.850+0800	INFO	logger/logger.go:90	/static/chrome-extension://ajgjlcipleaoaejbgmjccloffcnnhoih/adapter.js	{"status": 404, "method": "GET", "path": "/static/chrome-extension://ajgjlcipleaoaejbgmjccloffcnnhoih/adapter.js", "query": "", "ip": "127.0.0.1", "user-agent": "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.0.0 Safari/537.36", "errors": "", "cost": 0}
2024-11-19T17:09:39.701+0800	INFO	logger/logger.go:90	/api/v1/getsignqr	{"status": 200, "method": "GET", "path": "/api/v1/getsignqr", "query": "", "ip": "127.0.0.1", "user-agent": "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.0.0 Safari/537.36", "errors": "", "cost": 0.085099}
2024-11-19T17:09:39.706+0800	INFO	logger/logger.go:90	/static/static/qrcodes/yajiq_U82K0tIg2xGft1V5TrFOxdklOyYQuNg9tJGY4=.png	{"status": 404, "method": "GET", "path": "/static/static/qrcodes/yajiq_U82K0tIg2xGft1V5TrFOxdklOyYQuNg9tJGY4=.png", "query": "", "ip": "127.0.0.1", "user-agent": "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.0.0 Safari/537.36", "errors": "", "cost": 0}
2024-11-19T17:09:49.744+0800	INFO	logger/logger.go:90	/api/v1/getsignqr	{"status": 200, "method": "GET", "path": "/api/v1/getsignqr", "query": "", "ip": "127.0.0.1", "user-agent": "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.0.0 Safari/537.36", "errors": "", "cost": 0.1196658}
2024-11-19T17:09:49.750+0800	INFO	logger/logger.go:90	/static/static/qrcodes/jHxcIRYvrwTKQHGiEu7xqsQplPEIYZBjt0d6R8YzAZc=.png	{"status": 404, "method": "GET", "path": "/static/static/qrcodes/jHxcIRYvrwTKQHGiEu7xqsQplPEIYZBjt0d6R8YzAZc=.png", "query": "", "ip": "127.0.0.1", "user-agent": "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.0.0 Safari/537.36", "errors": "", "cost": 0}
2024-11-19T17:09:59.673+0800	INFO	logger/logger.go:90	/api/v1/getsignqr	{"status": 200, "method": "GET", "path": "/api/v1/getsignqr", "query": "", "ip": "127.0.0.1", "user-agent": "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.0.0 Safari/537.36", "errors": "", "cost": 0.052422}
2024-11-19T17:09:59.678+0800	INFO	logger/logger.go:90	/static/static/qrcodes/ggzgRteCY_fo-DGXaABghH6UjqHSNtSgSRCeVrtKGjc=.png	{"status": 404, "method": "GET", "path": "/static/static/qrcodes/ggzgRteCY_fo-DGXaABghH6UjqHSNtSgSRCeVrtKGjc=.png", "query": "", "ip": "127.0.0.1", "user-agent": "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.0.0 Safari/537.36", "errors": "", "cost": 0}
2024-11-19T17:15:11.311+0800	INFO	logger/logger.go:90	/api/v1/getsignqr	{"status": 200, "method": "GET", "path": "/api/v1/getsignqr", "query": "", "ip": "127.0.0.1", "user-agent": "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.0.0 Safari/537.36", "errors": "", "cost": 0.0822749}
2024-11-19T17:15:12.096+0800	INFO	logger/logger.go:90	/api/v1/chrome-extension://ajgjlcipleaoaejbgmjccloffcnnhoih/adapter.js	{"status": 404, "method": "GET", "path": "/api/v1/chrome-extension://ajgjlcipleaoaejbgmjccloffcnnhoih/adapter.js", "query": "", "ip": "127.0.0.1", "user-agent": "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.0.0 Safari/537.36", "errors": "", "cost": 0}
2024-11-19T17:15:16.812+0800	INFO	logger/logger.go:90	/static/static/qrcodes/fbZVMB8R781vFVwrZpxK5J6btieS2vGwBH63JbmOxUo=.png	{"status": 404, "method": "GET", "path": "/static/static/qrcodes/fbZVMB8R781vFVwrZpxK5J6btieS2vGwBH63JbmOxUo=.png", "query": "", "ip": "127.0.0.1", "user-agent": "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.0.0 Safari/537.36", "errors": "", "cost": 0}
2024-11-19T17:15:17.124+0800	INFO	logger/logger.go:90	/static/chrome-extension://ajgjlcipleaoaejbgmjccloffcnnhoih/adapter.js	{"status": 404, "method": "GET", "path": "/static/chrome-extension://ajgjlcipleaoaejbgmjccloffcnnhoih/adapter.js", "query": "", "ip": "127.0.0.1", "user-agent": "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.0.0 Safari/537.36", "errors": "", "cost": 0}
2024-11-19T17:15:25.976+0800	INFO	logger/logger.go:90	/api/v1/getsignqr	{"status": 200, "method": "GET", "path": "/api/v1/getsignqr", "query": "", "ip": "127.0.0.1", "user-agent": "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.0.0 Safari/537.36", "errors": "", "cost": 0.084541}
2024-11-19T17:15:25.981+0800	INFO	logger/logger.go:90	/static/static/qrcodes/hO-mneqwVrfVkzZ4UtJVaNPIv1YJ361Ue5w1NoDT5JU=.png	{"status": 404, "method": "GET", "path": "/static/static/qrcodes/hO-mneqwVrfVkzZ4UtJVaNPIv1YJ361Ue5w1NoDT5JU=.png", "query": "", "ip": "127.0.0.1", "user-agent": "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.0.0 Safari/537.36", "errors": "", "cost": 0}
2024-11-19T17:15:36.023+0800	INFO	logger/logger.go:90	/api/v1/getsignqr	{"status": 200, "method": "GET", "path": "/api/v1/getsignqr", "query": "", "ip": "127.0.0.1", "user-agent": "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.0.0 Safari/537.36", "errors": "", "cost": 0.1189106}
2024-11-19T17:15:36.028+0800	INFO	logger/logger.go:90	/static/static/qrcodes/B8Jel-LMGVJD4_CH2EoFbtybBO2znIWOXrKNgO5RH18=.png	{"status": 404, "method": "GET", "path": "/static/static/qrcodes/B8Jel-LMGVJD4_CH2EoFbtybBO2znIWOXrKNgO5RH18=.png", "query": "", "ip": "127.0.0.1", "user-agent": "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.0.0 Safari/537.36", "errors": "", "cost": 0}
2024-11-19T17:15:45.956+0800	INFO	logger/logger.go:90	/api/v1/getsignqr	{"status": 200, "method": "GET", "path": "/api/v1/getsignqr", "query": "", "ip": "127.0.0.1", "user-agent": "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.0.0 Safari/537.36", "errors": "", "cost": 0.0538943}
2024-11-19T17:15:45.962+0800	INFO	logger/logger.go:90	/static/static/qrcodes/x6uAZOp73KepR35L1qlEzdZOAL1iv2Dx9UqJ7_qlWfs=.png	{"status": 404, "method": "GET", "path": "/static/static/qrcodes/x6uAZOp73KepR35L1qlEzdZOAL1iv2Dx9UqJ7_qlWfs=.png", "query": "", "ip": "127.0.0.1", "user-agent": "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.0.0 Safari/537.36", "errors": "", "cost": 0}
2024-11-19T17:15:56.185+0800	INFO	logger/logger.go:90	/api/v1/getsignqr	{"status": 200, "method": "GET", "path": "/api/v1/getsignqr", "query": "", "ip": "127.0.0.1", "user-agent": "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.0.0 Safari/537.36", "errors": "", "cost": 0.1044253}
2024-11-19T17:15:56.191+0800	INFO	logger/logger.go:90	/static/static/qrcodes/FEJRbKnPLHQYoKIAft8y6_EGclBeosG6f3FoaeOg_bc=.png	{"status": 404, "method": "GET", "path": "/static/static/qrcodes/FEJRbKnPLHQYoKIAft8y6_EGclBeosG6f3FoaeOg_bc=.png", "query": "", "ip": "127.0.0.1", "user-agent": "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.0.0 Safari/537.36", "errors": "", "cost": 0}
2024-11-19T17:20:38.949+0800	INFO	logger/logger.go:90	/static/chrome-extension://ajgjlcipleaoaejbgmjccloffcnnhoih/adapter.js	{"status": 404, "method": "GET", "path": "/static/chrome-extension://ajgjlcipleaoaejbgmjccloffcnnhoih/adapter.js", "query": "", "ip": "127.0.0.1", "user-agent": "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.0.0 Safari/537.36", "errors": "", "cost": 0}
2024-11-19T17:23:40.479+0800	ERROR	logic/Qrsign.go:49	创建二维码失败！	{"error": "open /static/qrcodes/qr.png: The system cannot find the path specified."}
2024-11-19T17:23:40.481+0800	ERROR	logger/logger.go:132	[Recovery from panic]	{"error": "invalid WriteHeader code 10005", "request": "GET /api/v1/getsignqr HTTP/1.1\r\nHost: 127.0.0.1:8080\r\nAccept: text/html,application/xhtml+xml,application/xml;q=0.9,image/avif,image/webp,image/apng,*/*;q=0.8,application/signed-exchange;v=b3;q=0.7\r\nAccept-Encoding: gzip, deflate, br, zstd\r\nAccept-Language: zh-CN,zh;q=0.9,en;q=0.8\r\nCache-Control: max-age=0\r\nConnection: keep-alive\r\nSec-Ch-Ua: \"Chromium\";v=\"130\", \"Google Chrome\";v=\"130\", \"Not?A_Brand\";v=\"99\"\r\nSec-Ch-Ua-Mobile: ?0\r\nSec-Ch-Ua-Platform: \"Windows\"\r\nSec-Fetch-Dest: document\r\nSec-Fetch-Mode: navigate\r\nSec-Fetch-Site: none\r\nSec-Fetch-User: ?1\r\nUpgrade-Insecure-Requests: 1\r\nUser-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.0.0 Safari/537.36\r\n\r\n", "stack": "goroutine 10 [running]:\nruntime/debug.Stack()\n\tC:/Program Files/Go/src/runtime/debug/stack.go:26 +0x6b\nweb_framework/logger.GinRecovery.func1.1()\n\tf:/go_study/QRProject/logger/logger.go:135 +0x790\npanic({0x163e760?, 0xc00003b7d0?})\n\tC:/Program Files/Go/src/runtime/panic.go:785 +0x136\nnet/http.checkWriteHeaderCode(0x2715)\n\tC:/Program Files/Go/src/net/http/server.go:1170 +0xf1\nnet/http.(*response).WriteHeader(0xc0004620e0, 0x2715)\n\tC:/Program Files/Go/src/net/http/server.go:1204 +0x465\ngithub.com/gin-gonic/gin.(*responseWriter).WriteHeaderNow(0xc000424800)\n\tC:/Users/Administrator/go/pkg/mod/github.com/gin-gonic/gin@v1.10.0/response_writer.go:77 +0x5d\ngithub.com/gin-gonic/gin.(*responseWriter).Write(0xc000424800, {0xc0004f2b00, 0x35, 0x40})\n\tC:/Users/Administrator/go/pkg/mod/github.com/gin-gonic/gin@v1.10.0/response_writer.go:82 +0x48\ngithub.com/gin-gonic/gin/render.WriteJSON({0x18556fe1898, 0xc000424800}, {0x1679520, 0xc00060c330})\n\tC:/Users/Administrator/go/pkg/mod/github.com/gin-gonic/gin@v1.10.0/render/json.go:72 +0x196\ngithub.com/gin-gonic/gin/render.JSON.Render({{0x1679520, 0xc00060c330}}, {0x18556fe1898, 0xc000424800})\n\tC:/Users/Administrator/go/pkg/mod/github.com/gin-gonic/gin@v1.10.0/render/json.go:57 +0x45\ngithub.com/gin-gonic/gin.(*Context).Render(0xc000424800, 0x2715, {0x1784590, 0xc00003b280})\n\tC:/Users/Administrator/go/pkg/mod/github.com/gin-gonic/gin@v1.10.0/context.go:960 +0xbb\ngithub.com/gin-gonic/gin.(*Context).JSON(0xc000424800, 0x2715, {0x1679520, 0xc00060c330})\n\tC:/Users/Administrator/go/pkg/mod/github.com/gin-gonic/gin@v1.10.0/context.go:1005 +0x6e\nweb_framework/controller.QrSignHandler(0xc000424800)\n\tf:/go_study/QRProject/controller/Qrsign.go:13 +0x115\ngithub.com/gin-gonic/gin.(*Context).Next(0xc000424800)\n\tC:/Users/Administrator/go/pkg/mod/github.com/gin-gonic/gin@v1.10.0/context.go:185 +0x7a\nweb_framework/logger.GinRecovery.func1(0xc000424800)\n\tf:/go_study/QRProject/logger/logger.go:146 +0x98\ngithub.com/gin-gonic/gin.(*Context).Next(0xc000424800)\n\tC:/Users/Administrator/go/pkg/mod/github.com/gin-gonic/gin@v1.10.0/context.go:185 +0x7a\nweb_framework/logger.GinLogger.func1(0xc000424800)\n\tf:/go_study/QRProject/logger/logger.go:87 +0x96\ngithub.com/gin-gonic/gin.(*Context).Next(0xc000424800)\n\tC:/Users/Administrator/go/pkg/mod/github.com/gin-gonic/gin@v1.10.0/context.go:185 +0x7a\ngithub.com/gin-gonic/gin.(*Engine).handleHTTPRequest(0xc00013e1a0, 0xc000424800)\n\tC:/Users/Administrator/go/pkg/mod/github.com/gin-gonic/gin@v1.10.0/gin.go:633 +0x42a\ngithub.com/gin-gonic/gin.(*Engine).ServeHTTP(0xc00013e1a0, {0x1785900, 0xc0004620e0}, 0xc0004663c0)\n\tC:/Users/Administrator/go/pkg/mod/github.com/gin-gonic/gin@v1.10.0/gin.go:589 +0xbc\nnet/http.serverHandler.ServeHTTP({0xc00008a0f0}, {0x1785900, 0xc0004620e0}, 0xc0004663c0)\n\tC:/Program Files/Go/src/net/http/server.go:3210 +0x257\nnet/http.(*conn).serve(0xc0001562d0, {0x1786358, 0xc000440000})\n\tC:/Program Files/Go/src/net/http/server.go:2092 +0x1ab5\ncreated by net/http.(*Server).Serve in goroutine 36\n\tC:/Program Files/Go/src/net/http/server.go:3360 +0xa9a\n"}
2024-11-19T17:23:40.481+0800	INFO	logger/logger.go:90	/api/v1/getsignqr	{"status": 10005, "method": "GET", "path": "/api/v1/getsignqr", "query": "", "ip": "127.0.0.1", "user-agent": "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.0.0 Safari/537.36", "errors": "", "cost": 0.0842315}
2024-11-19T17:23:41.243+0800	INFO	logger/logger.go:90	/api/v1/chrome-extension://ajgjlcipleaoaejbgmjccloffcnnhoih/adapter.js	{"status": 404, "method": "GET", "path": "/api/v1/chrome-extension://ajgjlcipleaoaejbgmjccloffcnnhoih/adapter.js", "query": "", "ip": "127.0.0.1", "user-agent": "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.0.0 Safari/537.36", "errors": "", "cost": 0}
2024-11-19T17:23:45.036+0800	ERROR	logic/Qrsign.go:49	创建二维码失败！	{"error": "open /static/qrcodes/qr.png: The system cannot find the path specified."}
